Year,GEO ID,State,State Abbreviation,County Name,"New Diagnoses
Cases","New Diagnoses
Rate","New Diagnoses
Rate Stability","New Diagnoses
Male Rate","New Diagnoses
Male Rate Stability","New Diagnoses
Male Cases","New Diagnoses
Female Rate","New Diagnoses
Female Rate
Stability","New Diagnoses
Female Cases","New Diagnoses
Black Rate","New Diagnoses
Black Rate Stability","New Diagnoses
Black Cases","New Diagnoses
White Rate","New Diagnoses
White Rate Stability","New Diagnoses
White Cases","New Diagnoses
Hispanic Rate","New Diagnoses
Hispanic Rate
Stability","New Diagnoses
Hispanic Cases","New Diagnoses
Asian Rate","New Diagnoses
Asian Rate Stability","New Diagnoses
Asian Cases","New Diagnoses
American
Indian/Alaska
Native Rate","New Diagnoses
American
Indian/Alaska
Native Rate
Stability","New Diagnoses
American
Indian/Alaska
Native Cases","New Diagnoses
Multiple Races Rate","New Diagnoses
Multiple Races Rate
Stability","New Diagnoses
Multiple Races
Cases","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Rate","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Rate Stability","New Diagnoses
Native
Hawaiian/Other
Pacific Islander
Cases","New Diagnoses
Age 13-24 Rate","New Diagnoses
Age 13-24 Rate
Stability","New Diagnoses
Age 13-24 Cases","New Diagnoses
Age 25-34 Rate","New Diagnoses
Age 25-34 Rate
Stability","New Diagnoses
Age 25-34 Cases","New Diagnoses
Age 35-44 Rate","New Diagnoses
Age 35-44 Rate
Stability","New Diagnoses
Age 35-44 Cases","New Diagnoses
Age 45-54 Rate","New Diagnoses
Age 45-54 Rate
Stability","New Diagnoses
Age 45-54 Cases","New Diagnoses
Age 55-64 Rate","New Diagnoses
Age 55-64 Rate
Stability","New Diagnoses
Age 55-64 Cases","New Diagnoses
Age 65+ Rate","New Diagnoses
Age 65+ Rate
Stability","New Diagnoses
Age 65+ Cases","New Diagnoses
Heterosexual
Contact Percent","New Diagnoses
Heterosexual
Contact Cases","New Diagnoses IDU
Percent","New Diagnoses IDU
Cases","New Diagnoses
Other Transmission
Category Percent","New Diagnoses
Other Transmission
Category Cases","New Diagnoses
MSM Rate","New Diagnoses
MSM Percent","New Diagnoses
MSM Cases","New Diagnoses
MSM/IDU Percent","New Diagnoses
MSM/IDU Cases","New Diagnoses
Male and MSM
Percent","New Diagnoses
Male and MSM
Cases","New Diagnoses
Male and IDU
Percent","New Diagnoses
Male and IDU
Cases","New Diagnoses
Male and MSM/IDU
Percent","New Diagnoses
Male and MSM/IDU
Cases","New Diagnoses
Male and
Heterosexual
Contact Percent","New Diagnoses
Male and
Heterosexual
Contact Cases","New Diagnoses
Male and Other
Transmission
Category Percent","New Diagnoses
Male and Other
Transmission
Category Cases","New Diagnoses
Female and IDU
Percent","New Diagnoses
Female and IDU
Cases","New Diagnoses
Female and
Heterosexual
Contact Percent","New Diagnoses
Female and
Heterosexual
Contact Cases","New Diagnoses
Female and Other
Transmission
Category Percent","New Diagnoses
Female and Other
Transmission
Category Cases","Correctional
Facility Warning"
2023,13045,Georgia,GA,Carroll County,11,10,N,12,N,6,9,N,5,33,N,7,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,54.5,6,0,0,0,0,0.5,45.5,5,0,0,83.3,5,0,0,0,0,-1,-1,0,0,0,0,100,5,0,0,1
2023,13047,Georgia,GA,Catoosa County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13049,Georgia,GA,Charlton County,10,88,N,141,N,10,0,-9,0,-1,-9,-1,0,-9,0,494,N,9,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,221,N,5,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-1,0,0,0,0,15.7,80,8,-1,-1,80,8,0,0,-1,-1,-1,-1,0,0,-8,0,-8,-1,-8,0,1
2023,13051,Georgia,GA,Chatham County,72,28,Y,49,Y,60,9,Y,12,48,Y,48,13,Y,16,26,N,5,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,30,Y,15,47,Y,22,32,Y,13,38,Y,13,-1,-9,-1,-1,-9,-1,26.4,19,-1,-1,0,0,1.6,62.5,45,-1,-1,75,45,-1,-1,-1,-1,13.3,8,0,0,-1,-1,83.3,10,0,0,1
2023,13053,Georgia,GA,"Chattahoochee
County",-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13055,Georgia,GA,Chattooga County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,13057,Georgia,GA,Cherokee County,19,8,Y,-1,-9,-1,-1,-9,-1,-1,-9,-1,4,N,8,21,N,6,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,20,N,7,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,0,0,0,0,0.4,73.7,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13059,Georgia,GA,Clarke County,29,25,Y,45,Y,24,8,N,5,48,Y,14,15,N,10,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,25,N,10,41,N,8,34,N,5,-1,-9,-1,-1,-9,-1,0,-9,0,34.5,10,0,0,0,0,1.4,65.5,19,0,0,79.2,19,0,0,0,0,20.8,5,0,0,0,0,100,5,0,0,0
2023,13061,Georgia,GA,Clay County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,13063,Georgia,GA,Clayton County,121,50,Y,84,Y,94,21,Y,27,58,Y,101,-1,-9,-1,49,Y,16,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,70,Y,37,97,Y,45,58,Y,23,30,N,11,-1,-9,-1,-1,-9,-1,33.9,41,-1,-1,0,0,2.6,63.6,77,-1,-1,81.9,77,-1,-1,-1,-1,16,15,0,0,-1,-1,96.3,26,0,0,1
2023,13065,Georgia,GA,Clinch County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13067,Georgia,GA,Cobb County,159,24,Y,41,Y,130,9,Y,29,50,Y,93,9,Y,28,34,Y,31,3,N,1,91,N,1,38.4,N,5,0,-9,0,27,Y,34,57,Y,64,29,Y,32,13,Y,14,13,Y,12,3,N,3,27.7,44,1.9,3,0,0,0.8,69.2,110,1.9,3,84.6,110,0.8,1,2.3,3,12.3,16,0,0,6.9,2,96.6,28,0,0,1
2023,13069,Georgia,GA,Coffee County,12,34,Y,66,Y,12,0,-9,0,70,N,7,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,81,N,5,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-1,0,0,0,0,6.1,66.7,8,-1,-1,66.7,8,0,0,-1,-1,-1,-1,0,0,-8,0,-8,-1,-8,0,1
2023,13071,Georgia,GA,Colquitt County,5,13,N,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13073,Georgia,GA,Columbia County,15,11,Y,23,Y,15,0,-9,0,36,N,10,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,33,N,7,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,46.7,7,0,0,0,0,0.8,53.3,8,0,0,53.3,8,0,0,0,0,46.7,7,0,0,-8,0,-8,0,-8,0,0
2023,13075,Georgia,GA,Cook County,5,34,N,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13077,Georgia,GA,Coweta County,15,11,Y,-1,-9,-1,-1,-9,-1,43,N,11,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,31,N,6,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-1,0,0,0,0,0.7,80,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13079,Georgia,GA,Crawford County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13081,Georgia,GA,Crisp County,5,30,N,-1,-9,-1,-1,-9,-1,71,N,5,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13083,Georgia,GA,Dade County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,13085,Georgia,GA,Dawson County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,13087,Georgia,GA,Decatur County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,13089,Georgia,GA,DeKalb County,307,48,Y,84,Y,251,16,Y,56,69,Y,234,12,Y,22,69,Y,40,5,N,2,0,-9,0,82.7,N,9,0,-9,0,51,Y,58,100,Y,124,69,Y,76,25,Y,24,19,Y,17,7,N,8,26.1,80,2.6,8,0,0,0.9,71,218,0.7,2,86.9,218,2.4,6,0.8,2,10.4,26,0,0,3.6,2,96.4,54,0,0,1
2023,13091,Georgia,GA,Dodge County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,1
2023,13093,Georgia,GA,Dooly County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,13095,Georgia,GA,Dougherty County,42,61,Y,99,Y,30,32,Y,12,77,Y,37,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,88,Y,13,147,Y,16,74,N,7,-1,-9,-1,-1,-9,-1,-1,-9,-1,42.9,18,-1,-1,0,0,5.2,54.8,23,-1,-1,76.7,23,-1,-1,-1,-1,20,6,0,0,-1,-1,100,12,0,0,1
2023,13097,Georgia,GA,Douglas County,31,25,Y,43,Y,25,9,N,6,40,Y,26,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,0,-9,0,50,Y,13,30,N,6,36,N,7,-1,-9,-1,-1,-9,-1,0,-9,0,22.6,7,0,0,0,0,1.4,74.2,23,0,0,92,23,0,0,0,0,-1,-1,0,0,0,0,100,6,0,0,0
2023,13099,Georgia,GA,Early County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13101,Georgia,GA,Echols County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13103,Georgia,GA,Effingham County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13105,Georgia,GA,Elbert County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13107,Georgia,GA,Emanuel County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,13109,Georgia,GA,Evans County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,13111,Georgia,GA,Fannin County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,13113,Georgia,GA,Fayette County,15,14,Y,-1,-9,-1,-1,-9,-1,35,N,10,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,25,N,5,53,N,6,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-1,0,0,0,0,1.4,80,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13115,Georgia,GA,Floyd County,14,17,Y,-1,-9,-1,-1,-9,-1,-1,-9,-1,10,N,6,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,38,N,5,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-1,-1,-1,0,0,2,64.3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,13117,Georgia,GA,Forsyth County,7,3,N,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,85.7,6,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13119,Georgia,GA,Franklin County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13121,Georgia,GA,Fulton County,445,48,Y,81,Y,362,17,Y,83,86,Y,344,11,Y,39,66,Y,47,8,N,6,0,-9,0,54.6,N,9,0,-9,0,55,Y,94,94,Y,173,62,Y,98,23,Y,33,28,Y,34,9,Y,13,26.3,117,2.9,13,0,0,0.6,69.2,308,1.6,7,85.1,308,1.9,7,1.9,7,11.3,41,0,0,7.2,6,92.8,77,0,0,0
2023,13123,Georgia,GA,Gilmer County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,13125,Georgia,GA,Glascock County,0,0,-9,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-8,0,-8,0,-8,0,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,0
2023,13127,Georgia,GA,Glynn County,10,14,N,-1,-9,-1,-1,-9,-1,-1,-9,-1,10,N,5,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13129,Georgia,GA,Gordon County,5,10,N,20,N,5,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,-1,0,0,-8,0,-8,-1,-8,0,0
2023,13131,Georgia,GA,Grady County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13133,Georgia,GA,Greene County,6,33,N,68,N,6,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,0,0,0,0,0,0,2.9,100,6,0,0,100,6,0,0,0,0,0,0,0,0,-8,0,-8,0,-8,0,0
2023,13135,Georgia,GA,Gwinnett County,235,29,Y,48,Y,188,11,Y,47,47,Y,112,7,Y,19,48,Y,86,8,N,9,0,-9,0,55.2,N,9,0,-9,0,33,Y,58,68,Y,87,33,Y,46,16,Y,22,12,Y,14,7,N,8,22.6,53,3,7,0,0,1.4,71.5,168,3,7,89.4,168,1.6,3,3.7,7,5.3,10,0,0,8.5,4,91.5,43,0,0,1
2023,13137,Georgia,GA,Habersham County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,13139,Georgia,GA,Hall County,28,15,Y,24,Y,22,7,N,6,35,N,5,7,N,8,31,Y,15,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,49,Y,14,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,17.9,5,-1,-1,0,0,2,78.6,22,-1,-1,100,22,-1,-1,-1,-1,0,0,0,0,-1,-1,83.3,5,0,0,0
2023,13141,Georgia,GA,Hancock County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,13143,Georgia,GA,Haralson County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13145,Georgia,GA,Harris County,6,19,N,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13147,Georgia,GA,Hart County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,13149,Georgia,GA,Heard County,-1,-1,-9,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2023,13151,Georgia,GA,Henry County,44,21,Y,37,Y,37,6,N,7,28,Y,32,-1,-9,-1,43,N,7,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,42,Y,19,39,Y,13,-1,-9,-1,17,N,6,-1,-9,-1,0,-9,0,20.5,9,-1,-1,0,0,1.7,77.3,34,-1,-1,91.9,34,-1,-1,-1,-1,-1,-1,0,0,-1,-1,85.7,6,0,0,0
2023,13153,Georgia,GA,Houston County,25,18,Y,-1,-9,-1,-1,-9,-1,37,Y,18,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,-1,-9,-1,0,-9,0,18,N,5,54,Y,13,-1,-9,-1,-1,-9,-1,0,-9,0,0,-9,0,32,8,-1,-1,0,0,1.5,64,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
